14014,Tasa 
14015,Wuwu 
14016,Sara 
14017,Elisa 
14018,Old Man 
14020,Village Leader 
14021,Villager 
14024,Hunter 
14026,Canaan 
14027,Fruit Grower 
14028,Farmer 
14029,Old Woman 
14035,Aer 
14036,Tark 
14037,Aboriginals 
14038,Pirate Captain 
14039,Tewei 
14040,Elliott 
14042,Drunk Man 
14043,Drunkard 
14044,Woodcutter 
14045,Vick 
14046,Yuna 
14047,Evru 
14048,Geshan 
14049,Lina 
14050,Menci 
14051,Isa 
14053,Liv 
14054,Amy 
14056,Drunk Father 
14060,Boy 
14061,Welling Leader 
14062,Kelan Leader 
14063,Boll 
14064,Mooter 
14065,Girl 
14066,Nina 
14079,Bellman 
14080,Visitor 
14081,Niss 
14085,Aunt 
14089,Grannie 
14090,Apprentice 
14094,Statue 
14097,Bishop 
14098,KaVo 
14099,Hat 
14101,Drunken village 
14102,Turque 
14103,Eunos 
14105,Fiuria 
14106,Cura 
14107,Ross 
14109,Sister Eunos 
14110,Holy Leader 
14111,Jailer 
14114,Dodge King 
14115,Defence King 
14119,Housekeeper 
14120,Presbyter 
14121,Wine Maker 
14129,Honey Merchant 
14130,Monte 
14132,Server 
14133,Pet Keeper 
14135,PK Servant 
14136,Single PK Sign-up 
14138,Band of Brothers 
14139,Old Woman  
14140,Emilie 
14141,Doll 
14142,Mystic Old Man 
14145,John 
14146,Peter 
14147,King of Children 
14149,Official 
14151,Witch Doctor 
14154,Xaolan 
14157,Exchanger 
14158,Gentleman 
14159,Design Master 
14160,Bartender 
14161,Roca 
14163,Presbyter' Pawn 
14173,Doctor 
14174,Officer 
14175,Clive 
14176,Curer 
14177,Antique Merchant 
14178,Axman 
14180,Miner 
14182,TGC Sign-up Clerk 
14183,Challenge Sign-up 
14184,Challengee 
14185,Enchantress 
14186,Recorder 
14187,TGC Challengee 
14188,Rock Guard 
14189,Azure Guard 
14190,Flame Guard 
14191,Wind Guard 
14192,The Chief Mate 
14193,Steerer 
14194,Flag Waver 
14195,Flying Sailor 
14196,Dark God 
14197,Town Guard 
14208,Ceres 
14209,Garrick 
14210,Revival Island Guard 
14211,Earth Gate Escort 
14212,Water Gate Escort 
14213,Fire Gate Escort 
14214,Wind Gate Escort 
14215,Earth Protector 
14216,Water Protector 
14217,Sign-Up Staff 
14218,Guta 
14219,Xiwu 
14220,Luo 
14221,Armor Improver 
14222,Castle Servant 
14223,Weapon Improver 
14225,Bead Protector 
14229,Award Carrier 
14230,Elin 
14232,Servant 
14233,Engraver 
14234,Johnson 
14235,Hawke 
14236,Patterson 
14237,Varna 
14238,Witty Presenter 
14239,Observer 
14240,Fisher 
14241,Granny 
14242,Eva 
14243,Angela  
14246,Mystic Immortal 
14247,Elwes 
14250,Cannon Carrier 
14251,Wumen Arena Worker 
14253,Kita 
14254,Anlyna 
14255,Hugas 
14256,Hugas the Escort 
14259,Carl 
14260,Thewlien 
14261,Miranda 
14262,Jeweler 
14263,Saar 
14269,Strengthening Worker 
14270,Restoration Worker 
14271,Ancilla Chief 
14272,Babylonian Queen 
14273,Update Servant 
14274,Sam 
14276,Hijacker Leader 
14281,Lost Items Keeper 
14282,Clark 
14284,Star Prince 
14285,Pianist 
14286,Rewards Keeper 
14288,Xao Li 
14289,Xao Yung 
14290,Xao Ree 
14291,Ivense 
14292,Dan 
14303,Natasha 
14305,Gloria 
14306,Ai Er 
14307,Robert 
14308,Thomas 
14309,Bard 
14400,Dongdong 
14401,Zhuang Zhi 
14403,Grandpa Zhuang 
14405,Aunt Zhuang 
14406,Chengheng 
14407,Wang 
14408,Wino Cai 
14409,Roowa 
14410,Aniu 
14411,Grandpa Yan 
14412,Yan Xiaomei 
14414,Aunt Ping 
14415,Aping 
14420,Sun 
14422,Azong 
14423,Fox Fairy 
14424,Miss Flower 
14428,Waiter 
14429,Ade 
14430,Pei 
14431,Inspector 
14432,Earth Patrol 
14433,Water Patrol 
14434,Fire Patrol 
14435,Wind Patrol 
14436,Flame Tiger 
14437,Dark Water 
14438,Monk 
14439,Chang-er 
14440,Zhen 
14441,Zaizai 
14442,Wanyeer 
14443,Direction Idiot 
14444,White Old Man 
14448,Vendor 
14449,Loyal Brocade Guard 
14450,Blue Brocade Guard 
14451,Royal Brocade Guard 
14452,Swift Brocade Guard 
14453,Cowherd 
14454,Vega 
14455,Fairy 
14456,Sedulous Scholar 
14458,Grandpa 
14459,Xaohoo 
14460,Chunchun 
14465,Heqi 
14469,Inspecting Soldier 
14470,Warlike General 
14471,Chinese Warrior 
14472,Nangonchon 
14473,Cateran? 
14474,Cateran? 
14475,Cateran? 
14476,Cateran? 
14477,Wine Warmer 
14478,Scholar 
14479,Brewster 
14480,Fortune Teller 
14481,Picture Vendor 
14482,General 
14483,Soldier 
14484,The rebel forces 
14488,Great Wall Worker 
14489,Great Wall Guard 
14493,Clay Soldier 
14497,Clay General 
14499,Chunli 
14502,Ronin 
14506,Shiv Guard 
14507,Casino Bodyguard 
14508,Cloth Store Owner 
14509,Chatelain 
14510,Hotspring Boss 
14511,Casino Owner 
14512,Astrologian 
14513,Boy  
14520,Guandai 
14524,Lunatic Princess  
14525,Clerk 
14526,Geisha 
14529,Guest 
14530,Gambler 
14531,Bimbashi 
14532,Takeyoshi 
14534,Ma-Ma-Sang 
14537,Qancao 
14538,Warrior 
14539,Challenger 
14540,Guarder 
14541,Rock Guardian 
14543,Flame Guardian 
14544,Vapor Guardian 
14545,Taomiao Garrison 
14546,Cangji Garrison 
14547,Huan 
14548,Kanako  
14549,Ryotaro 
14550,Benjalin 
14551,Guanwoo 
14554,Takashi 
14555,Katou 
14556,Cave Inspector 
14557,Hill Road Looter 
14558,Urashima Taro  
14560,Yuta 
14561,Miyuki  
14562,Momotaro 
14563,Little Huan 
14567,Ninja 
14568,??(??) 
14569,??(??) 
14570,Kasuga's Father 
14571,Kasuga 
14572,Etigoya 
14574,Azure Guardian 
14577,Ninja  
14581,Ninja Shang 
14585,Ninja Earth 
14586,Ninja Water 
14587,Ninja Fire 
14588,Ninja Wind 
14589,Ninja Shadow 
14590,Psychic 
14592,Lottery Merchant 
14593,Beggar 
14594,Local Bully 
14596,Minister 
14603,Vilager 
14605,Fighter 
14606,Dentist 
14607,Mannix 
14608,Little Beru 
14609,Shasha 
14614,Wounded Man 
14615,Qlaya 
14622,Maya Guard 
14623,Swift Guard 
14624,Water Illusion Guard 
14625,Fire Guard 
14626,Storm Guard 
14627,Vapor Prist 
14628,Dark Fire Protector 
14629,???(???) 
14630,Uncle Hunter 
14631,Ware Maker 
14637,Shizune 
14638,Richard 
14639,Group Leader 
14640,Wildboar Knight 
14646,Sailor Captain 
14708,Indian Monk 
14709,Snake Charmer  
14710,Merchant 
14711,Earth God 
14712,Earth Immortal 
14713,Water Immortal 
14714,Flame Immortal 
14715,Wind Immortal 
14716,Yamar 
14717,Holy Cow 
14719,Grace 
14720,Kundi 
14721,Poniman 
14722,Slave Merchant 
14723,Female Slave 
14724,New Trainee 
14728,Bathhouse Servant 
14729,Bangkok Monk 
14730,Chantal 
14731,Illusive Woman 
14800,????(??) 
14910,Roby 
14911,Snow Goddess  
14915,Duff 
14916,Deity Weapon 
15000,??(??) 
15001,??? 
15003,Test  
15104,Village Elder 
15106,Chang Jin 
15107,Drug Store Owner 
15108,Cha Hee Yeon 
15109,Cha Park Jeong   
15110,The Earth God 
15111,Kee  
15113,Park Ji hem 
15114,Robber 
15118,Wheel Ben 
15119,Lady 
15120,Cool King 
15121,Little Boy 
15122,Little Girl 
15203,Graverobber 
15207,Khafre 
15210,Stranger 
15211,Desert Robber 
15216,Attendant 
15220,Aston 
15221,Asura 
15222,Ulysses 
15256,Mystic Stranger 
15257,Pattis 
15258,Ayatollah 
15260,Aladdin 
15261,Archaeologist 
15262,Napdoria 
15263,Daris Fighter 
15267,Darkness Niss 
15268,Inspecting Crew 
15273,Royal Guard 
15285,Ella 
15286,Aden 
15287,Lily 
15300,Female Villager 
15301,Male Villager 
15302,Holy Guard 
15303,Doerr 
15304,Aranda 
15305,Accession Official 
15306,King 
15311,Premier Trados 
15312,Duckriver 
15316,The Immortal Xu 
15317,The Immortal Wu 
15318,The Immortal Huan 
15319,The Immortal Earth 
15320,The Immortal Sky 
15321,Trados's Pawn 
15325,Wuge Guard 
15350,Mercenary Chief 
15351,Steel Soldier 
15352,Xibei'er 
15353,Acrobat 
15356,Gold Sculpture 
15362,Evil Armed Soldier 
15363,Evil Rabbi 
15364,Xao Mo 
15365,Mao 
15369,Guard Leader 
15372,Sydney 
15373,Man 
15374,Professor Sue 
15375,Little Fairy 
15376,Kwint 
15381,Military Supplier 
15400,Bundrick 
15401,Naya 
15402,Dolu 
15403,Pathway Guardian 
15407,Wizard 
15408,Wizard's Pawn 
15413,Shikwa 
15414,Berthaud 
15415,Melody 
15416,Baird 
15501,The Challenged 
15502,Xaohui 
15504,Sima 
15506,Gouzi 
15507,Masked Swordsman 
15512,Lengzi 
15514,Dragon Spirit Guard 
15518,Genuine Dragon Guard 
15522,Stone Archer  
15523,Magic Stone Soldier 
15526,Stone Soldier 
15530,Sculpture Soldier 
15534,Lordling Zhan 
15535,Zhanzhao 
15536,Liyi 
15537,Liyi's Pawn 
15541,Tea House Owner 
15542,Local Ruffian 
15544,Barbarian Tribe 
15545,Luban 
15547,Jane 
15548,Alan 
15549,Adam 
15550,Alfred 
15552,Xao Sun 
15554,Xao Wen 
15556,Qu Yuan 
15557,Miss White 
15558,Mr Xu 
15559,Bloody Monk 
15560,Kung-fu Monk 
15564,Xao Yee 
15566,Old Lady 
15568,Guardian 
15600,Luna's Escort 
15604,Moon Shadow 
15605,General Shangguang 
15606,General Ouyang 
15607,General Murong 
15609,General Situ 
15610,General Ximen 
15611,General Dongfang 
15612,General Zhuge 
15613,Mature Guy 
15614,Charming Woman 
15619,Emperor 
15620,Bead Guardian 
15621,Examiner 
15625,Water God 
15626,Fire God 
15627,Wind God 
15628,Earthen Figurine 
15632,Guard  
15636,Wee 
15637,Ming 
15638,Ling 
15641,Old Gentleman 
15648,Dao Wu 
15650,????(?) 
15651,Female Ninja 
15652,Mystic Girl 
15653,Charles 
15654,Kyoko 
15655,Lion General 
15656,Sharon 
15657,Victoria 
15670,General  
15671,Teresa 
15675,Cave Guard 
15679,Jam 
15680,Jam's Mom 
15681,Hayate 
15682,Kurokawa 
15683,Kurokawa Ninja 
15687,Alcmene 
15688,Misia 
15691,Lee 
15692,Lee's Mom 
15693,Heaven Master 
15694,Heaven Ninja 
15700,Tatado 
15701,Tatasi 
15702,Tatana 
15705,Brave Warrior 
15724,Henry 
15726,Jim Ling  
15727,Scorpion 
15731,Spider 
15735,Haben 
15737,Chen 
15750,Shadow?Lord of Sea 
15753,Beast Trainer 
15755,Hyeres 
15756,Stone Wizard 
15762,Priestess 
15763,Puppet Master 
15764,Pinocchio 
15767,Akii 
15780,Sonia 
15782,Gaby 
15783,Jimy 
15801,Angeka 
15802,Angeli 
15803,Qiqi 
15804,Sky Guard 
15808,Youth 
15809,Energy Caster 
15850,Darius 
15851,Aristocrat  
15864,Premier Karl 
15865,Princess 
15870,Bick 
15871,Hubert 
15875,Uncle 
15878,Lia 
15880,Persian Envoy 
15881,Persian Army 
15888,Leo 
15889,Xao Tee 
15890,Xao Mee 
15891,Kacy 
15892,Lacey 
15893,Statue of a Man 
15894,Salir 
15895,Princess Kacy 
15900,Elmer 
15901,Casino Guard 
15910,Furious Soul 
15911,Kurokawa Army 
15927,Official Nanase  
15945,Roman Soldier 
15949,Girl(?) 
15964,Senate Officer 
15969,Cookie Master 
15970,Beast Watcher 
15972,Luchia 
15974,Mathematician 
15976,Silvia 
15977,Archie 
15978,Neil 
15988,Persian Soldier 
15992,General Charlie 
16000,Treasure Box 
16001,Cask 
16002,Chest 
16004,Darkness Box 
16005,Bottle 
16006,Gallipot 
16008,Red Box 
16009,Blue Box 
16010,Green Box 
17000,Banana  Monster 
17001,Pineapple  Monster 
17002,Kiwi  Monster 
17003,Grape  Monster 
17004,Fragrance  Monster 
17005,Delicate  Monster 
17006,??(???) 
17010,????(???) 
17011,???(???) 
17012,Hard Shell Snail 
17013,Damp Snail 
17014,Burning Snail 
17015,Swift Snail 
17016,Lazy Snail 
17017,Sleepy Snail 
17018,Ant 
17019,Poisonous Ant 
17020,Red Ant 
17021,White Ant 
17022,Rock Skin Ant 
17023,Steel Ant 
17024,Tender Earthworm 
17025,Hard Earthworm 
17026,Pink Earthworm 
17027,Swollen Earthworm 
17028,Earthworm 
17030,Yellow Dragonfly 
17031,Light Blue Dragonfly 
17032,Red Dragonfly 
17033,Green Dragonfly 
17034,Sky Dragonfly 
17035,Flying Dragonfly 
17036,Rabbit 
17037,Blue-eyed Rabbit 
17038,Coffee Rabbit 
17039,Golden Rabbit 
17040,Jade Rabbit 
17041,Medical Rabbit 
17042,Rice Chicken 
17043,Irrigated Chicken 
17044,Hyperkinetic Chicken 
17045,Straw Chicken 
17046,Chicken 
17047,Fried Chicken Lord 
17048,Mushroom 
17049,Fresh Mushroom 
17050,Poisonous Mushroom 
17051,Golden Mushroom 
17052,The Girl's Mushroom 
17053,???(???) 
17054,Cute  Jellyfish 
17055,Electric Jellyfish  
17056,Torrid  Jellyfish 
17057,Easy  Jellyfish 
17058,Huge  Jellyfish 
17059,Perpetual  Jellyfish 
17060,Young Honey Bee 
17061,Honey Bee 
17062,Worker Bee 
17063,Rubytail 
17064,Baby Bee 
17066,Ground Beetle 
17067,Blue Beetle  
17068,Flour Beetle 
17069,Cyan Beetle 
17070,Senior Beetle(M)  
17071,Senior Beetle(F) 
17072,Snowy Frog 
17076,?????(???) 
17077,????(???) 
17078,Frog 
17079,Poisonous Frog 
17080,Robustus Frog 
17081,Rain Forest Frog 
17082,????(???) 
17083,????(???) 
17084,??(???) 
17088,???(???) 
17089,??(???) 
17090,Echinate Starfish 
17094,Thick Starfish  
17095,Kung Fu Starfish 
17096,Old Seaflower 
17100,Beach Seaflower 
17101,River Seaflower 
17102,Shrewmouse 
17106,Colorful Seaflower 
17107,Grass Seaflower 
17108,Cirrus 
17112,Tender Cirrus 
17114,Squirrel 
17115,Orange Squirrel 
17116,Nut-brown Squirrel 
17117,Brown Squirrel 
17118,Wild Squirrel 
17120,??(?) 
17124,??(???) 
17126,??(?) 
17130,????(???) 
17131,???(???) 
17132,Potato Monster 
17136,????(???) 
17137,???(???) 
17138,Eagle Protector 
17142,Eagle 
17143,Giant Eagle 
17144,Fiery Crab 
17145,Orange Crab 
17146,Pink Crab 
17147,Poisonous Crab 
17148,Monster Claw Crab 
17150,Vulture 
17154,????(???) 
17155,???(???) 
17156,Poisonous Flower 
17157,Pink Flower  
17158,Blue Flower  
17159,Golden Flower  
17160,?????(???) 
17161,????(???) 
17162,Monkey 
17163,Rhesus Monkey 
17167,??(???) 
17172,???(???) 
17173,Poisonous Scorpion 
17174,Chameleon 
17175,Big Chameleon 
17178,Mouth Chameleon 
17179,Saliva Chameleon 
17184,Forest Spider 
17186,Snake 
17190,Bush Snake 
17191,Swamp Snake 
17192,Wild Wolf 
17193,Dark Wolf 
17194,Gray Wolf 
17195,Red Wolf 
17196,Wind Wolf  
17197,Snow Wolf 
17198,Pig 
17202,Fat Pig 
17203,Pig Lord 
17204,Banyan Devil 
17205,Oak Devil 
17206,Senior Banyan Devil 
17207,Senior Oak Devil 
17208,Senior Willow Devil 
17209,Senior Cypress Devil 
17210,Dairy Cattle 
17214,Aged Turtle 
17215,Dongfeng Crane 
17216,Rhino 
17217,Zebra 
17218,Blue Horse Kiny 
17219,Lion 
17220,Devil Naji 
17221,Deadly Flower  
17222,Pink Ginseng  
17223,Vale Butterfly 
17224,Gold Horn Buffalo  
17225,Bigfoot Harley 
17226,???(???) 
17227,???(???) 
17228,Orangutang 
17232,???(???) 
17233,Gorilla 
17234,Big Tiger 
17235,Tiger 
17239,White Tiger 
17244,Gold Hair Lion  
17245,???(???) 
17246,Bear 
17250,White Bear 
17251,??(???) 
17252,Yellow Snowman 
17253,Blue Snowman 
17254,Red Snowman 
17255,Green Snowman 
17256,???(???) 
17257,???(???) 
17258,Elephant 
17262,Clumsy Elephant 
17263,??(???) 
17264,Spirit 
17265,Lust Spirit 
17266,Hungry Spirit 
17267,Reckless Spirit 
17268,Blue Spirit 
17270,Furied Soldier 
17271,Chaotic Soldier 
17272,Angry Skeletal 
17273,Greedy Skeletal 
17274,????(???) 
17275,????(???) 
17276,Troll 
17280,Giant Troll 
17282,Pumpkin Monster 
17283,Sea Rock Monster 
17284,White Hook Spirit 
17285,Griffin 
17286,Heracles 
17287,???? 
17288,Darkness Spirit 
17289,Azrael 
17292,???(???) 
17293,????(???) 
17294,Yellow Pterosaur 
17295,Blue Pterosaur 
17296,Red Pterosaur 
17297,Green Pterosaur 
17298,?????(???) 
17299,????(???) 
17300,Yellow Velociraptor 
17301,Blue Velociraptor 
17302,Red Velociraptor 
17303,Green Velociraptor 
17304,Thick Velociraptor  
17305,Cold Velociraptor  
17306,Yellow Stegosaurus 
17307,Blue Stegosaurus 
17308,Red Stegosaurus 
17309,Green Stegosaurus 
17310,???(???) 
17311,Stegosaurus Lord 
17312,Yellow Triceratops 
17313,Blue Triceratops 
17314,Red Triceratops 
17315,Green Triceratops 
17316,??…?(???) 
17317,Triceratops Lord 
17318,Drowcrusher 
17322,??(???) 
17323,Drowcrusher Lord 
17324,Yong Tyrannosaur 
17328,Tyrannosaur 
17330,Yellow River Boy 
17331,Blue River Boy 
17332,Red River Boy 
17333,Green River Boy 
17334,River Boy 
17335,River Boy Lu 
17336,Yellow Sunshade 
17337,Blue Sunshade 
17338,Red Sunshade 
17339,Green Sunshade 
17341,Shading Puppet Lord 
17342,Yellow Moai 
17343,Blue Moai 
17344,Red Moai 
17345,Green Moai 
17347,Big Moai 
17348,???(???) 
17349,???(???) 
17350,Earth Dragon 
17351,Water Dragon 
17352,Fire Dragon 
17353,Wind Dragon 
17354,Green Dragon 
17355,Little Green Dragon 
17356,Yellow Dragon 
17357,Blue Dragon 
17358,Red Dragon 
17360,Little Dark Dragon 
17361,Dark Dragon 
17362,Yellow ET 
17363,Blue ET 
17364,Red ET 
17365,Green ET 
17366,Little ET 
17367,ET 
17368,Sheep 
17372,White Rock Monster 
17373,Green Rock Monster 
17374,Yellow Rock Monster 
17375,Red Rock Monster 
17376,Rock Monster 
17377,Mori Statue 
17381,Red Holy Spirit 
17382,Cave Bear 
17388,Willow Devil 
17389,Cypress Devil 
17390,Hunny Bear 
17391,Old Hen 
17392,Little Fox 
17393,Blue Fox 
17394,Red Fox 
17395,Green Hair Fox 
17396,Fox 
17397,Giant Holy Spirit 
17398,White Immortal Fox 
17399,Mayan Rocket Man 
17400,Pig  
17402,Panda 
17406,Stone Monster 
17407,Green Stone Monster 
17408,Earth Stone Monster 
17409,Red Stone Monster 
17411,Floating  Monster 
17412,Deadwood Starfish 
17413,Fresh Water Starfish 
17414,Hot-blooded Starfish 
17415,Leaf Starfish 
17416,Wooden Seaflower   
17417,Neritic Seaflower 
17418,Red Seaflower 
17419,Land Seaflower 
17420,Cruel Snake 
17421,Disguise Snake 
17422,Flame Chameleon 
17423,Disguise Chameleon 
17428,Bloody Velociraptor 
17429,Swift Velociraptor 
17430,Little Ant 
17432,UFO 
17433,Alien Orang 
17438,Big Old Spider 
17439,Ancient Spider 
17440,Giant Corpse Flower 
17445,Tyrannosaur Lord 
17449,Snake Lord 
17450,Poisonous Snake 
17454,Arez 
17455,Giant  Monster 
17456,Earth Hood Spirit 
17457,Water Hook Spirit 
17458,Fire Spirit 
17459,Wind Spirit 
17461,Red Pig 
17462,Little Dairy Cattle 
17463,Blue Dairy Cattle 
17464,Red Dairy Cattle 
17465,Grass Dairy Cattle 
17468,Pucca 
17469,Dark Spirit 
17473,Aboriginal Warrior 
17474,Aboriginal Fighter 
17475,Truculent Lion 
17476,Huge Earthworm 
17477,White Snake 
17478,Green Snake 
17479,Moai 
17483,Snow Fox 
17484,Silver Fox 
17485,Snow Envoy 
17486,Martian 
17490,Abyssal Devil 
17491,Ox-headed Man 
17494,Burning Hippo 
17495,Flood Hippo 
17496,Fierce Hippo 
17497,Swift Hippo 
17498,Shaking Mammoth 
17499,Snow Mammoth  
17500,Red Brow Mammoth 
17501,Grass Mammoth 
17502,Ground Aurochs 
17503,River Aurochs 
17504,Flame Aurochs 
17505,Plain Aurochs 
17506,Unicorn Snow Monster 
17510,Yellow Mantis 
17511,Water Mantis 
17512,Frenzy Mantis 
17513,Jump Mantis 
17514,Sand Crocodile 
17515,Swamp Crocodile 
17516,Fury Crocodile 
17517,Sharp Claw Crocodile 
17518,Little Bat 
17519,Blue Bat 
17520,Red Bat 
17521,Green Bat 
17522,Mayan Aboriginal 
17523,Mayan Blue Race 
17524,Mayan Red Race 
17525,Mayan Green Race 
17526,Little Steel Beetle 
17528,Red Beetle 
17529,Green Beetle 
17530,Spider Monster 
17531,???(?) 
17534,Burning Caterpillar 
17535,Flood Caterpillar 
17536,Fire Caterpillar 
17537,Swift Caterpillar 
17538,Pumpkin Cactus 
17539,Aresh Cactus 
17540,Red Head Cactus 
17541,Big-eyed Cactus 
17542,Old Sea Turtle 
17543,Turtle 
17546,Bully Wild Horse 
17547,Blue Wild Horse 
17548,Fire Brown Horse 
17549,Swift Horse 
17551,White Snow Bear 
17552,Icefire Snow Wolf 
17553,Flame Snow Bear 
17554,Ice Wind Snow Wolf  
17555,Snow Stone Bear 
17556,Silver Pub Snow Wolf 
17557,Androsphinx Beast 
17558,Medusa 
17559,???(?) 
17560,African Aboriginal 
17562,La. Tim 
17563,Anubis 
17566,????(?) 
17567,????(?) 
17568,Mummy 
17569,Blue Mummy 
17570,Red-Eyed Mummy 
17571,Green Mummy 
17572,Sphinx 
17573,Hard Skin 
17577,Ivory Wolf 
17581,Egyptian Sand Hornet 
17582,Egyptian Bee 
17583,Egyptian Worker Bee 
17584,Egyptian Rubytail 
17585,Stone Chameleon  
17586,Waterrock Chameleon 
17587,Red Chameleon 
17588,Green Chameleon 
17589,Evil Scorpion 
17590,Poisonous Scopion 
17591,Fire Scopion 
17592,Evil Wind Scopion 
17593,Taiwan Black Bear 
17597,Burning Adder 
17598,Flood Adder 
17599,Red-eyed Adder 
17600,Wind Adder 
17601,Sand Crab 
17602,Big Sand Crab 
17603,Fire Sand Crab 
17604,Green Sand Crab 
17605,Digging Earthworm 
17606,Swimming Earthworm 
17607,Swirling Earthworm 
17608,Floating Earthworm 
17609,Grave Scopian 
17613,Slaughterous Spirit  
17614,Orange Icedrop 
17615,Blueberry Icedrop 
17616,Strawberry Icedrop 
17617,Lime Icedrop Monster 
17622,Cold Earth Frog 
17623,Icy Frog 
17624,Angry Icy Frog 
17625,Phtoncide Frog 
17626,Yellow Snow Monkey 
17627,Polar Snow Monkey 
17628,Red Snow Monkey 
17629,Green Snow Monkey 
17630,Gray Bat 
17631,Cold Bat 
17632,Purple Icy Bat 
17642,Snowtree Monster 
17643,Freezing Snowtree 
17644,Pink Snowtree 
17645,Green Snowtree 
17646,Earth Evil Spirit 
17647,Snow Evil Spirit 
17648,Red Evil Spirit 
17649,Wind Evil Spirit 
17650,Guo Ginseng Monster 
17651,Gu Ginseng Monster 
17652,Du Ginseng Monster 
17653,An Ginseng Monster 
17654,Valley Tyrannosaur 
17655,Spraying Tyrannosaur 
17656,Red Tyrannosaur 
17657,Green Tyrannosaur  
17658,Earth Race 
17659,Water Race 
17660,Fire Race 
17661,Plain Barbarian 
17662,Ginseng Monster 
17663,Baby Mammoth 
17667,Carbiff 
17669,Horse 
17670,White Horse 
17671,Red Horse 
17672,Black Horse 
17673,Smiling  Monster 
17674,Mammoth 
17675,Aboriginal Wula 
17677,Bandage Mummy 
17678,Lost Martian 
17679,River Boy's Bolus  
17680,Leviathan  
17681,Skeleton Guardian 
17682,Brass Bat 
17683,Frost Bat 
17684,Flame Bat 
17685,Dark Green Bat 
17686,Green-eyed Bat 
17687,Evil Eyed Bat 
17688,Twilight Cactus 
17689,Blue Cactus 
17690,Red Cactus 
17691,Green Cactus 
17692,Red-thorn Cactus 
17693,Thick Monster 
17694,Cold-skinned Monster 
17695,Frenzy Hill Monster 
17696,Swift Hill Monster 
17698,Yatumu Guardian 
17703,Messenger's Guard 
17707,Land Snow Monkey 
17708,Icy Snow Monkey 
17709,Pink Snow Monkey 
17710,Wind Snow Monkey 
17711,Land Door God 
17712,Snow Door God 
17713,Violence Door God 
17714,Swift Door God 
17715,Wit Monkey 
17716,Martial Chicken 
17717,Energy Dog 
17718,Holy Water Spirit 
17719,Alien 
17720,Mystic Sunshade 
17721,Black Hill Monster 
17722, Sky Green Dragon 
17727,Frenzy Skeleton 
17728,Chaotic Skeleton 
17729,Angry Skeleton 
17730,Greedy Skeleton 
17732,Immortal Mummy 
