12553,"2F, Hawaii Cave "
12554,"3F, Hawaii Cave "
12555,Hawaii  Hilltop 
12600,Bangkok 
12601,Harbor 
12602,Angkor Wat  
12603,Royal Palace  
12612,Budda's Chamber 
12613,Thailand Jungle 
12614,Thai Secret Path 
12615,Mystic Jungle 
12617,Buddha's Path 
12621,Angkor Maze  
12625,Job Palace 
12626,"1F, Training Region  "
12627,"2F, Training Region "
12628,"3F, Training Region "
12629,"4F, Training Region "
12630,"5F, Training Region "
12631,Thai Secret Path  
12633,Hilltop   
12636,Back Jungle 
12637,Angkor Aisle 
12638,Angkor Secret Path  
12639,Main Town Path 
12640,Main Town of Angkor 
12645,Alfer Gorge 
12646,Secret Path of Gorge 
12647,Alfer Village 
12649,Holy Land in Angkor 
12650,Machu Picchu 
12655,Main Hall of Temple 
12656,Side Hall of Temple 
12658,Cafeteria 
12665,"1F, MainHall Path "
12666,"2F, MainHall Path "
12667,"3F, MainHall Path "
12669,Evil Altar 
12673,Secret Aisle 
12674,Jail of Secret Path 
12700,African Villages 
12701,African Residence 
12703,Africa Plain 
12704,Africa House 
12705,Slave Ship Deck 
12706,Slave Ship Walkway 
12707,Slave Ship Prison 
12750,Hanging Garden 
12751,Hanging Adytum 
12757,Statue Chamber 
12758,Unkown Cavern 
12759,Ant Cavern 
12760,Ant-Egg Cavern 
12762,Hanging Extension 
12763,Mystic Garden 
12764,"1F, Prison  "
12765,"2F, Prison "
12766,Altar 
12800,Athens  
12801,Large Hall 
12802,Small Hall  
12805,Executive House 
12806,"2F, Executive  House "
12811,Opera House 
12814,Cursed Palace Path 
12816,2nd Palace 
12817,1st Palace 
12818,3rd Palace 
12819,4th Palace 
12820,5th Palace 
12821,6th Palace 
12822,7th Palace 
12823,8th Palace 
12824,9th Palace 
12825,10th Palace 
12826,11th Palace 
12827,12th Palace 
12828,OperaHouse Backway 
12829,Leopard Feedlot 
12830,Executive Chamber 
12845,Civilian's Cellar 
12846,Mystic Cellar 
12847,Flaming Caldera 
12850,Yamataikoku 
12851,"1F, Officiant Palace "
12852,"2F, Officiant Palace "
12859,Sky Land 
12861,Yamataikoku Suburb 
12862,Forbidden Area 
12863,Cherry Forest 
12864,Secret Cave 
12868,Eastern Valley 
12870,Shayi Forbidden Area 
12875,Fire Maple Forest 
12877,Secret Room 
12880,Well Bottom 
12900,Turtle Isle 
12902,Relic Island 
12903,Water Passage 
12904,Seabed Palace 
12905,Deep Jungle 
12907,Hidden Waterway 
12908,Stomach 
12909,Smal-Intestine 
12910,Large-Intestine 
12911,Sealord Warehouse 
12912,Pirate Path 
12913,Pirate Treasury 
12914,Dark Island 
12920,Dungeon 
12921,Crete 
12922,Crete Maze 
12950,Philippine 
12962,Western Deck 
13000,Kylin Temple 
13001,Rehearsal Ground 
13002,Path 
13003,Dragon Den 
13005,Curved Cave  
13006,Village's House 
13007,Fishing Mountain 
13009,White Tiger Hall 
13010,Iron Dino Hall 
13011,Phenix Hall 
13012,Black Dragon Hall 
13013,Kirin Hall 
13014,Western Forest 
13015,Deep Forest 
13019,Western Woodland  
13050,Training Island 
13051,Beach Area 
13052,1st Cave Area 
13053,2nd Cave Area 
13054,1st Ocean Area 
13055,2nd Ocean Area 
13056,1st Forest Area 
13057,2nd Forest Area 
13100,Persia 
13101,Palace Hall 
13102,Fete Hall 
13103,Hotel 
13104,Equipment Shop 
13110,Ancient Path 
13111,Mountain Path 
13112,Sand Valley 
13113,Cuniculus 
13114,Water Path 
13115,Palace 
13117,Death Dune 
13118,Deep of Water Path 
13119,Dune Path 
13120,Snake Den 
13121,Dungeon of Palace 
13125,Palace Interior 
13126,Royal Palace 
13150,Stonewall 
13151,Capital Hall 
13152,Capital Shrine 
13154,"Inn, 2F "
13155,Materials Shop 
13156,Village Leader's 
13157,Warehouse 
13164,Fog Jungle 
13167,Stonewall Peak 
13175,Stonewall Forest 
13176,Stonewall Plain 
13177,Megalith Attack Area 
13178,Mysterious Forest 
13182,Abyss Cavern 
13200,Rome 
13201,God Temple 
13202,Senate 
13203,Colosseum 
13205,2F of Hotel 
13206,Items Shop 
13207,Public bathhouse 
13208,Ghost Hall 
13209,Ghost Inner Hall 
13216,Colosseum Path 
13219,Hunting Ground 
13221,Maze in Cave 
13235,Sewer 
13239,Army Jail 
13240,Official Basement 
13241,Apenni Forest 
13250,Domremy 
13253,Church 
13256,"House, 2F "
13259,Avignon Jungle 
13260,Gorge 
13261,Lost Jun 
13263,Bordeaux Jungle 
13267,Submarine Maze 
13270,Liams' Land 
13272,Dorjas Jungle 
13301,Secret Jungle 
13400,Pettora's House 
13401,Device Path 
30000,Slame's residence 
30004,Dark Priest Den 
30006,Surppress Thief 
30007,Yiar and Jiar 
30008,Alexandria 
30009,Eighteen Coppermen 
30010,Instinct Temple 
30011,Jurassic  Pasture 
30012,YoYo Family 
30013,Eight Warriors 
30014,Save Bluestarnese 
30015,Sea Animals 
30016, 12 Mascots 
30018,Mali's Attack 
30019,Egypt Fete Palace 
30020,Fiery Challenge 
30021,Mahabrahman Challeng 
58000,Voyage Map 
58002,The Mediterranean  
59011,Hollow Cavern 
59013,Street View 
59014,Boskage 
59015,Ground Magma 
59016,Land Magma 
59017,Road with Cypress 
59018,Cypress View 
59019,Cypress 
59020,Mountain 
59024,Floating Land 
59025,Floating Cave 
59026,Inside Cabin 
59027,Seabed  View 
59028,Inside Terrella 
59029,Hanging Chamber 
59031,Intestinal Maze 
59032,White-Brick Maze 
59040,Mine 
59050,Beach 
59070,Desert  
59080,Oasis Grassland 
59081,Desert Grassland 
59082,Hillfoot Grassland 
59091,Lakeside Jungle 
59100,Snow View 
59130,Welling Street 
59131,Holy Village Street 
59139,Room Scape 
60000,North Island 
60002,South Island 
60004,Revival Isle  
60005,Mayan Forest 
60006,Oslya 
60007,Universal 
60008,Large Island 
60009,Small Island 
60010,China 
60011,Koyota 
60012,?? 
60013,Korea 
60014,Egypt 
60015,Inca 
